7.412351 0.000000 2.000000 0.000000 8.000000 3.000000 1.000000 3.000000
7.502935 1.000000 2.000000 0.000000 8.000000 4.000000 0.000000 4.000000
7.506925 0.000000 2.000000 0.000000 8.000000 3.000000 1.000000 3.000000
7.571720 0.000000 1.000000 0.000000 8.000000 3.000000 1.000000 3.000000
7.628756 0.000000 1.000000 0.000000 7.000000 3.000000 1.000000 3.000000
7.942665 0.000000 1.000000 0.000000 8.000000 3.000000 1.000000 3.000000
8.311834 0.000000 1.000000 0.000000 7.000000 3.000000 1.000000 3.000000
8.590002 0.000000 1.000000 1.000000 8.000000 2.000000 1.000000 3.000000
8.705968 0.000000 1.000000 0.000000 7.000000 3.000000 1.000000 3.000000
8.760770 1.000000 1.000000 0.000000 7.000000 4.000000 0.000000 4.000000
8.776031 0.000000 1.000000 0.000000 7.000000 3.000000 1.000000 3.000000
8.780882 0.000000 1.000000 0.000000 6.000000 3.000000 1.000000 3.000000
9.064887 0.000000 1.000000 1.000000 7.000000 2.000000 1.000000 3.000000
9.137825 0.000000 1.000000 1.000000 6.000000 2.000000 1.000000 3.000000
9.279461 0.000000 1.000000 2.000000 7.000000 1.000000 1.000000 3.000000
9.303788 0.000000 1.000000 2.000000 6.000000 1.000000 1.000000 3.000000
9.351536 0.000000 1.000000 3.000000 7.000000 0.000000 1.000000 3.000000
9.351739 0.000000 1.000000 2.000000 6.000000 1.000000 1.000000 3.000000
9.431165 0.000000 1.000000 1.000000 5.000000 2.000000 1.000000 3.000000
9.481976 0.000000 1.000000 0.000000 4.000000 3.000000 1.000000 3.000000
9.733863 0.000000 1.000000 1.000000 5.000000 2.000000 1.000000 3.000000
9.909003 0.000000 1.000000 1.000000 5.000000 1.000000 1.000000 2.000000
10.122996 0.000000 1.000000 2.000000 6.000000 0.000000 1.000000 2.000000
10.344984 0.000000 1.000000 1.000000 5.000000 1.000000 1.000000 2.000000
10.364176 0.000000 1.000000 0.000000 4.000000 2.000000 1.000000 2.000000
10.453339 0.000000 1.000000 1.000000 5.000000 1.000000 1.000000 2.000000
10.543745 0.000000 1.000000 2.000000 6.000000 0.000000 1.000000 2.000000
10.554024 0.000000 1.000000 1.000000 5.000000 1.000000 1.000000 2.000000
10.808963 0.000000 1.000000 1.000000 6.000000 1.000000 1.000000 2.000000
10.874999 1.000000 1.000000 1.000000 6.000000 2.000000 0.000000 3.000000
10.887077 0.000000 1.000000 1.000000 6.000000 1.000000 1.000000 2.000000
10.888818 0.000000 1.000000 0.000000 5.000000 2.000000 1.000000 2.000000
11.162137 0.000000 1.000000 1.000000 6.000000 1.000000 1.000000 2.000000
11.200319 0.000000 1.000000 2.000000 7.000000 0.000000 1.000000 2.000000
11.227130 0.000000 1.000000 1.000000 6.000000 1.000000 1.000000 2.000000
11.251030 0.000000 1.000000 2.000000 7.000000 0.000000 1.000000 2.000000
11.328165 0.000000 1.000000 1.000000 6.000000 1.000000 1.000000 2.000000
11.331749 0.000000 1.000000 0.000000 5.000000 2.000000 1.000000 2.000000
11.518473 0.000000 1.000000 1.000000 5.000000 2.000000 1.000000 3.000000
11.531419 0.000000 1.000000 2.000000 5.000000 2.000000 1.000000 4.000000
11.644561 0.000000 1.000000 3.000000 5.000000 2.000000 1.000000 5.000000
11.668491 0.000000 1.000000 2.000000 4.000000 3.000000 1.000000 5.000000
11.701918 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
11.758745 0.000000 1.000000 1.000000 2.000000 4.000000 1.000000 5.000000
11.844638 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
11.888931 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
11.891611 0.000000 1.000000 3.000000 5.000000 2.000000 1.000000 5.000000
11.952500 0.000000 1.000000 4.000000 6.000000 1.000000 1.000000 5.000000
11.993808 0.000000 1.000000 3.000000 5.000000 2.000000 1.000000 5.000000
12.051263 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
12.060622 0.000000 1.000000 4.000000 5.000000 1.000000 1.000000 5.000000
12.085499 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
12.173534 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
12.274193 0.000000 1.000000 2.000000 4.000000 3.000000 1.000000 5.000000
12.371585 0.000000 1.000000 1.000000 3.000000 4.000000 1.000000 5.000000
12.448057 0.000000 1.000000 0.000000 2.000000 5.000000 1.000000 5.000000
12.550626 0.000000 1.000000 0.000000 3.000000 5.000000 1.000000 5.000000
12.576696 0.000000 1.000000 1.000000 4.000000 4.000000 1.000000 5.000000
12.685659 0.000000 1.000000 0.000000 3.000000 5.000000 1.000000 5.000000
12.693648 0.000000 1.000000 1.000000 4.000000 4.000000 1.000000 5.000000
12.867112 0.000000 1.000000 0.000000 3.000000 5.000000 1.000000 5.000000
12.977676 0.000000 1.000000 1.000000 4.000000 4.000000 1.000000 5.000000
13.005237 0.000000 1.000000 0.000000 3.000000 5.000000 1.000000 5.000000
13.049322 0.000000 1.000000 1.000000 4.000000 4.000000 1.000000 5.000000
13.233256 0.000000 1.000000 0.000000 3.000000 5.000000 1.000000 5.000000
13.279465 0.000000 1.000000 1.000000 4.000000 4.000000 1.000000 5.000000
13.281238 0.000000 1.000000 2.000000 5.000000 3.000000 1.000000 5.000000
13.315842 0.000000 1.000000 3.000000 6.000000 2.000000 1.000000 5.000000
13.317730 0.000000 1.000000 2.000000 5.000000 3.000000 1.000000 5.000000
13.333160 0.000000 1.000000 2.000000 4.000000 3.000000 1.000000 5.000000
13.361728 0.000000 1.000000 3.000000 5.000000 2.000000 1.000000 5.000000
13.387942 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
13.491037 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
13.495051 0.000000 1.000000 1.000000 2.000000 4.000000 1.000000 5.000000
13.548291 0.000000 1.000000 1.000000 1.000000 4.000000 1.000000 5.000000
13.550222 0.000000 1.000000 1.000000 2.000000 4.000000 1.000000 5.000000
13.626722 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
13.674837 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
13.695787 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
13.740883 0.000000 1.000000 2.000000 4.000000 3.000000 1.000000 5.000000
13.771637 0.000000 1.000000 1.000000 3.000000 4.000000 1.000000 5.000000
13.918216 0.000000 1.000000 2.000000 3.000000 4.000000 1.000000 6.000000
13.970910 0.000000 1.000000 1.000000 2.000000 5.000000 1.000000 6.000000
14.350624 1.000000 1.000000 1.000000 2.000000 6.000000 0.000000 7.000000
14.352505 0.000000 1.000000 1.000000 2.000000 5.000000 1.000000 6.000000
14.439630 0.000000 1.000000 2.000000 3.000000 4.000000 1.000000 6.000000
14.501649 0.000000 1.000000 1.000000 2.000000 5.000000 1.000000 6.000000
14.556511 0.000000 1.000000 0.000000 1.000000 6.000000 1.000000 6.000000
14.687963 0.000000 1.000000 1.000000 2.000000 5.000000 1.000000 6.000000
14.694234 0.000000 1.000000 1.000000 1.000000 5.000000 1.000000 6.000000
14.993351 0.000000 1.000000 2.000000 2.000000 4.000000 1.000000 6.000000
15.053612 0.000000 1.000000 3.000000 3.000000 3.000000 1.000000 6.000000
15.186462 0.000000 1.000000 2.000000 2.000000 4.000000 1.000000 6.000000
15.368750 0.000000 1.000000 3.000000 3.000000 3.000000 1.000000 6.000000
15.455384 0.000000 1.000000 2.000000 2.000000 4.000000 1.000000 6.000000
15.503230 0.000000 1.000000 3.000000 3.000000 3.000000 1.000000 6.000000
15.541741 0.000000 1.000000 3.000000 4.000000 3.000000 1.000000 6.000000
15.632554 0.000000 1.000000 3.000000 3.000000 3.000000 1.000000 6.000000
15.668826 0.000000 1.000000 2.000000 2.000000 4.000000 1.000000 6.000000
15.715962 0.000000 1.000000 3.000000 3.000000 3.000000 1.000000 6.000000
15.788192 0.000000 1.000000 2.000000 2.000000 4.000000 1.000000 6.000000
15.799384 0.000000 1.000000 3.000000 3.000000 3.000000 1.000000 6.000000
15.832828 0.000000 1.000000 3.000000 4.000000 3.000000 1.000000 6.000000
16.069214 0.000000 1.000000 2.000000 3.000000 4.000000 1.000000 6.000000
16.168636 0.000000 1.000000 3.000000 4.000000 3.000000 1.000000 6.000000
16.168637 0.000000 1.000000 4.000000 5.000000 2.000000 1.000000 6.000000
16.196558 0.000000 1.000000 5.000000 6.000000 1.000000 1.000000 6.000000
16.210004 0.000000 1.000000 6.000000 7.000000 0.000000 1.000000 6.000000
16.271771 0.000000 1.000000 5.000000 6.000000 1.000000 1.000000 6.000000
16.299531 0.000000 1.000000 4.000000 5.000000 2.000000 1.000000 6.000000
16.309305 0.000000 1.000000 5.000000 6.000000 1.000000 1.000000 6.000000
16.339514 0.000000 1.000000 4.000000 5.000000 2.000000 1.000000 6.000000
16.397473 0.000000 1.000000 3.000000 4.000000 3.000000 1.000000 6.000000
16.446525 0.000000 1.000000 2.000000 3.000000 4.000000 1.000000 6.000000
16.462187 0.000000 1.000000 2.000000 4.000000 4.000000 1.000000 6.000000
16.599063 0.000000 1.000000 1.000000 3.000000 5.000000 1.000000 6.000000
16.615273 0.000000 1.000000 0.000000 2.000000 6.000000 1.000000 6.000000
16.774081 0.000000 1.000000 0.000000 2.000000 5.000000 1.000000 5.000000
16.943145 1.000000 1.000000 0.000000 2.000000 6.000000 0.000000 6.000000
16.944190 0.000000 1.000000 0.000000 2.000000 5.000000 1.000000 5.000000
17.369231 0.000000 1.000000 1.000000 3.000000 4.000000 1.000000 5.000000
17.528637 0.000000 1.000000 2.000000 4.000000 3.000000 1.000000 5.000000
17.791486 0.000000 1.000000 3.000000 5.000000 2.000000 1.000000 5.000000
17.801359 0.000000 1.000000 4.000000 6.000000 1.000000 1.000000 5.000000
17.826386 0.000000 1.000000 3.000000 5.000000 2.000000 1.000000 5.000000
17.838222 0.000000 1.000000 2.000000 4.000000 3.000000 1.000000 5.000000
17.862724 0.000000 1.000000 1.000000 3.000000 4.000000 1.000000 5.000000
17.881373 0.000000 1.000000 1.000000 2.000000 4.000000 1.000000 5.000000
17.946825 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
18.025842 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
18.201198 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
18.211097 0.000000 1.000000 3.000000 4.000000 2.000000 1.000000 5.000000
18.213318 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
18.377929 0.000000 1.000000 1.000000 2.000000 4.000000 1.000000 5.000000
18.462488 0.000000 1.000000 2.000000 3.000000 3.000000 1.000000 5.000000
18.566799 0.000000 1.000000 1.000000 2.000000 4.000000 1.000000 5.000000
18.571959 1.000000 1.000000 1.000000 2.000000 5.000000 0.000000 6.000000
18.572196 1.000000 1.000000 1.000000 2.000000 4.000000 0.000000 5.000000
18.572694 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
19.199875 0.000000 1.000000 2.000000 3.000000 2.000000 1.000000 4.000000
19.234844 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
19.718903 1.000000 1.000000 1.000000 2.000000 4.000000 0.000000 5.000000
19.739276 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
19.753850 0.000000 1.000000 2.000000 3.000000 2.000000 1.000000 4.000000
19.762513 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
19.796997 1.000000 1.000000 1.000000 2.000000 4.000000 0.000000 5.000000
19.802770 1.000000 1.000000 2.000000 3.000000 3.000000 0.000000 5.000000
19.836207 0.000000 1.000000 2.000000 3.000000 2.000000 1.000000 4.000000
20.006238 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
20.344402 0.000000 1.000000 0.000000 1.000000 4.000000 1.000000 4.000000
20.354808 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
20.426464 1.000000 1.000000 1.000000 2.000000 4.000000 0.000000 5.000000
20.430474 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
20.811500 0.000000 1.000000 0.000000 1.000000 4.000000 1.000000 4.000000
20.861955 0.000000 1.000000 1.000000 2.000000 3.000000 1.000000 4.000000
20.924869 0.000000 1.000000 1.000000 3.000000 3.000000 1.000000 4.000000
20.949557 0.000000 1.000000 2.000000 4.000000 2.000000 1.000000 4.000000
20.961152 0.000000 1.000000 3.000000 5.000000 1.000000 1.000000 4.000000
21.094103 0.000000 1.000000 2.000000 4.000000 2.000000 1.000000 4.000000
21.102645 0.000000 1.000000 3.000000 5.000000 1.000000 1.000000 4.000000
21.236188 0.000000 1.000000 4.000000 6.000000 0.000000 1.000000 4.000000
21.245217 0.000000 1.000000 3.000000 5.000000 1.000000 1.000000 4.000000
21.318158 0.000000 1.000000 2.000000 4.000000 2.000000 1.000000 4.000000
21.322995 0.000000 1.000000 1.000000 3.000000 3.000000 1.000000 4.000000
21.406747 0.000000 0.000000 1.000000 3.000000 3.000000 1.000000 4.000000
21.476176 0.000000 0.000000 0.000000 2.000000 4.000000 1.000000 4.000000
21.522797 0.000000 0.000000 1.000000 3.000000 3.000000 1.000000 4.000000
21.584919 0.000000 0.000000 0.000000 2.000000 4.000000 1.000000 4.000000
21.662459 0.000000 0.000000 1.000000 3.000000 3.000000 1.000000 4.000000
21.690061 0.000000 0.000000 1.000000 2.000000 3.000000 1.000000 4.000000
21.826569 0.000000 0.000000 1.000000 2.000000 2.000000 1.000000 3.000000
21.878354 0.000000 0.000000 2.000000 3.000000 1.000000 1.000000 3.000000
21.981801 0.000000 0.000000 1.000000 2.000000 2.000000 1.000000 3.000000
22.093101 1.000000 0.000000 1.000000 2.000000 3.000000 0.000000 4.000000
22.094153 0.000000 0.000000 1.000000 2.000000 2.000000 1.000000 3.000000
22.236843 0.000000 0.000000 0.000000 1.000000 3.000000 1.000000 3.000000
22.330621 1.000000 0.000000 0.000000 1.000000 4.000000 0.000000 4.000000
22.334478 0.000000 0.000000 0.000000 1.000000 3.000000 1.000000 3.000000
22.375795 0.000000 0.000000 1.000000 2.000000 2.000000 1.000000 3.000000
22.513939 0.000000 0.000000 2.000000 3.000000 1.000000 1.000000 3.000000
22.626174 0.000000 0.000000 1.000000 2.000000 2.000000 1.000000 3.000000
22.641476 0.000000 0.000000 0.000000 1.000000 3.000000 1.000000 3.000000
23.125465 0.000000 0.000000 0.000000 0.000000 3.000000 1.000000 3.000000
23.214219 0.000000 0.000000 1.000000 1.000000 2.000000 1.000000 3.000000
23.320119 0.000000 0.000000 2.000000 2.000000 1.000000 1.000000 3.000000
23.535536 0.000000 0.000000 1.000000 1.000000 2.000000 1.000000 3.000000
23.613982 0.000000 0.000000 0.000000 0.000000 3.000000 1.000000 3.000000
23.788417 0.000000 0.000000 1.000000 1.000000 2.000000 1.000000 3.000000
24.270894 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 2.000000
24.580888 1.000000 0.000000 1.000000 1.000000 2.000000 0.000000 3.000000
24.582743 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 2.000000
24.643207 0.000000 0.000000 2.000000 2.000000 0.000000 1.000000 2.000000
24.877876 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 2.000000
24.963085 0.000000 0.000000 2.000000 2.000000 0.000000 1.000000 2.000000
25.089775 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 2.000000
25.423260 1.000000 0.000000 1.000000 1.000000 2.000000 0.000000 3.000000
25.426635 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000 2.000000
25.765535 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
26.917457 0.000000 0.000000 2.000000 1.000000 0.000000 1.000000 2.000000
26.962402 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
26.969889 0.000000 0.000000 2.000000 1.000000 0.000000 1.000000 2.000000
27.026163 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
27.376437 1.000000 0.000000 1.000000 0.000000 2.000000 0.000000 3.000000
27.377204 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
27.450688 0.000000 0.000000 2.000000 1.000000 0.000000 1.000000 2.000000
27.780462 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
28.169447 0.000000 0.000000 2.000000 1.000000 0.000000 1.000000 2.000000
28.487546 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
29.049748 1.000000 0.000000 1.000000 0.000000 2.000000 0.000000 3.000000
29.063191 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
29.078628 1.000000 0.000000 1.000000 0.000000 2.000000 0.000000 3.000000
29.106597 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
29.719005 0.000000 0.000000 2.000000 1.000000 0.000000 1.000000 2.000000
30.410560 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
30.987242 1.000000 0.000000 1.000000 0.000000 2.000000 0.000000 3.000000
31.004933 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 2.000000
31.791877 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
31.853554 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
32.300820 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
32.313878 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
32.750544 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
33.545269 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
33.550835 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
34.246227 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
34.248488 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
34.561333 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
34.583140 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
36.522170 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
36.538090 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
36.544257 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
36.847676 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
36.851715 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
36.867734 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
37.226902 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
38.265733 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
40.115525 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
40.388180 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
40.392791 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
40.693893 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
40.753744 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
40.795545 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
40.880344 1.000000 0.000000 0.000000 0.000000 2.000000 0.000000 2.000000
40.881578 0.000000 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
41.102753 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
42.228251 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
42.340016 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
42.366447 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
42.375361 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
44.518714 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
44.521682 0.000000 0.000000 1.000000 1.000000 0.000000 1.000000 1.000000
45.237286 1.000000 0.000000 1.000000 1.000000 1.000000 0.000000 2.000000
45.300967 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
45.301606 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
49.198961 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
49.236994 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
49.533654 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
49.579554 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
49.598306 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
49.622641 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
49.654402 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
49.681677 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
50.631843 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
50.653897 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
51.239837 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
51.292426 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
52.784646 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
52.795334 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000
53.522387 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 2.000000
53.527157 1.000000 1.000000 1.000000 0.000000 1.000000 0.000000 2.000000
53.548706 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 1.000000
53.650962 1.000000 1.000000 1.000000 0.000000 1.000000 0.000000 2.000000
53.661659 1.000000 1.000000 2.000000 1.000000 0.000000 0.000000 2.000000
53.920134 1.000000 1.000000 1.000000 0.000000 1.000000 0.000000 2.000000
53.939872 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 1.000000
54.129358 0.000000 1.000000 1.000000 1.000000 0.000000 1.000000 1.000000
54.137289 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 1.000000
54.668065 0.000000 1.000000 1.000000 1.000000 0.000000 1.000000 1.000000
54.989039 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 1.000000
55.232550 1.000000 1.000000 1.000000 0.000000 1.000000 0.000000 2.000000
55.300826 0.000000 1.000000 1.000000 0.000000 0.000000 1.000000 1.000000
55.515372 0.000000 1.000000 1.000000 1.000000 0.000000 1.000000 1.000000
55.811116 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000 1.000000
55.864280 0.000000 1.000000 0.000000 1.000000 1.000000 1.000000 1.000000
56.830426 0.000000 1.000000 0.000000 2.000000 1.000000 1.000000 1.000000
57.360313 0.000000 1.000000 0.000000 3.000000 1.000000 1.000000 1.000000
57.392183 0.000000 1.000000 1.000000 4.000000 0.000000 1.000000 1.000000
57.407048 0.000000 1.000000 0.000000 3.000000 1.000000 1.000000 1.000000
57.436835 1.000000 1.000000 0.000000 3.000000 2.000000 0.000000 2.000000
57.462899 0.000000 1.000000 0.000000 3.000000 1.000000 1.000000 1.000000
57.753204 0.000000 1.000000 0.000000 4.000000 1.000000 1.000000 1.000000
57.768182 0.000000 1.000000 0.000000 5.000000 1.000000 1.000000 1.000000
57.986177 0.000000 1.000000 0.000000 6.000000 1.000000 1.000000 1.000000
58.072673 0.000000 1.000000 0.000000 5.000000 1.000000 1.000000 1.000000
58.299611 0.000000 1.000000 1.000000 6.000000 0.000000 1.000000 1.000000
58.414110 0.000000 1.000000 0.000000 5.000000 1.000000 1.000000 1.000000
58.894766 1.000000 1.000000 0.000000 5.000000 2.000000 0.000000 2.000000
58.914689 0.000000 1.000000 0.000000 5.000000 1.000000 1.000000 1.000000
58.940810 0.000000 1.000000 1.000000 6.000000 0.000000 1.000000 1.000000
58.956377 0.000000 1.000000 0.000000 5.000000 1.000000 1.000000 1.000000
59.089250 1.000000 1.000000 0.000000 5.000000 2.000000 0.000000 2.000000
59.112846 0.000000 1.000000 0.000000 5.000000 1.000000 1.000000 1.000000
